9 23 36 65 -> 103 fr=79 (0.1280), cf=0.975, gamma=7.617, delta=0.111, M=-2.250e+002
12 38 50 57 59 83 89 97 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 52 67 69 83 89 93 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 57 67 83 89 93 97 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 57 67 83 89 93 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 57 67 83 89 95 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 52 59 67 79 93 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 52 59 69 79 93 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 52 57 59 79 89 97 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 57 59 79 89 97 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 52 59 79 89 97 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 35 38 50 57 59 89 93 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 57 67 69 79 89 93 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 52 57 67 69 79 89 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 52 57 67 69 79 97 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 67 69 79 89 93 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 52 67 69 79 89 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 57 67 79 89 95 97 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 35 38 50 67 69 89 93 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 52 57 67 83 89 93 95 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 52 57 59 79 89 93 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 52 57 67 69 79 93 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 52 57 67 79 89 93 97 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 52 57 67 79 89 93 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 57 67 79 89 93 95 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 57 67 79 89 93 97 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
12 38 50 52 57 67 79 89 95 -> 113 fr=73 (0.1183), cf=0.500, gamma=3.762, delta=0.087, M=-9.771e+001
14 27 35 41 79 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 52 74 83 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 42 79 91 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 52 74 79 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 50 74 79 87 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 50 74 79 89 91 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 52 69 74 87 93 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 52 69 74 87 97 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 52 69 74 91 93 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 38 50 69 74 87 93 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 38 50 69 74 87 97 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 52 69 74 89 91 97 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 52 69 74 91 95 97 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 50 52 69 74 89 93 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 50 52 69 74 89 97 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 38 50 69 74 89 91 93 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
14 27 35 38 50 69 74 89 91 97 -> 107 fr=64 (0.1037), cf=0.634, gamma=4.710, delta=0.082, M=-9.771e+001
12 16 35 67 83 89 91 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 35 52 67 83 91 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 52 67 83 91 97 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 35 59 67 89 91 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 35 52 59 67 91 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 35 59 69 89 91 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 35 52 59 69 91 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 35 67 79 89 91 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 35 52 67 79 91 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 67 79 89 91 97 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 50 67 83 89 91 93 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 50 52 67 83 91 93 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 50 59 67 89 91 93 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 50 52 59 67 91 93 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 50 59 69 89 91 93 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 50 52 59 69 91 93 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 52 67 69 79 91 97 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 52 67 79 91 93 97 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 35 38 67 69 89 91 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
12 16 35 38 52 67 69 91 -> 113 fr=68 (0.1102), cf=0.567, gamma=4.264, delta=0.084, M=-9.767e+001
38 48 52 67 74 91 -> 114 fr=80 (0.1297), cf=0.408, gamma=3.071, delta=0.087, M=-9.765e+001
14 46 79 -> 107 fr=74 (0.1199), cf=0.497, gamma=3.692, delta=0.087, M=-9.757e+001
14 41 79 91 97 -> 107 fr=74 (0.1199), cf=0.497, gamma=3.692, delta=0.087, M=-9.757e+001
14 41 57 79 97 -> 107 fr=74 (0.1199), cf=0.497, gamma=3.692, delta=0.087, M=-9.757e+001
14 42 74 79 89 91 -> 107 fr=74 (0.1199), cf=0.497, gamma=3.692, delta=0.087, M=-9.757e+001
14 42 52 74 79 91 -> 107 fr=74 (0.1199), cf=0.497, gamma=3.692, delta=0.087, M=-9.757e+001
14 42 50 74 79 91 -> 107 fr=74 (0.1199), cf=0.497, gamma=3.692, delta=0.087, M=-9.757e+001
14 42 50 74 79 89 -> 107 fr=74 (0.1199), cf=0.497, gamma=3.692, delta=0.087, M=-9.757e+001
14 42 50 52 74 79 93 -> 107 fr=74 (0.1199), cf=0.497, gamma=3.692, delta=0.087, M=-9.757e+001
14 42 50 52 74 79 97 -> 107 fr=74 (0.1199), cf=0.497, gamma=3.692, delta=0.087, M=-9.757e+001
35 48 50 52 67 74 87 -> 114 fr=76 (0.1232), cf=0.461, gamma=3.466, delta=0.088, M=-9.756e+001
35 48 52 67 74 87 91 97 -> 114 fr=76 (0.1232), cf=0.461, gamma=3.466, delta=0.088, M=-9.756e+001
35 48 50 52 67 74 89 91 -> 114 fr=76 (0.1232), cf=0.461, gamma=3.466, delta=0.088, M=-9.756e+001
35 48 50 52 67 74 91 93 -> 114 fr=76 (0.1232), cf=0.461, gamma=3.466, delta=0.088, M=-9.756e+001
35 48 50 52 67 74 91 95 -> 114 fr=76 (0.1232), cf=0.461, gamma=3.466, delta=0.088, M=-9.756e+001
35 48 50 52 67 74 91 97 -> 114 fr=76 (0.1232), cf=0.461, gamma=3.466, delta=0.088, M=-9.756e+001
41 48 87 -> 114 fr=81 (0.1313), cf=0.393, gamma=2.959, delta=0.087, M=-9.752e+001
42 48 87 -> 114 fr=81 (0.1313), cf=0.393, gamma=2.959, delta=0.087, M=-9.752e+001
12 16 59 67 83 89 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 52 59 67 83 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 59 69 83 89 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 52 59 69 83 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 59 83 89 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 52 59 83 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 67 69 83 89 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 52 67 69 83 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 67 83 89 93 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 67 83 89 95 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 67 83 89 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 52 67 83 93 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 59 67 79 89 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 52 59 67 79 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 59 69 79 89 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 52 59 69 79 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 59 79 89 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 52 59 79 97 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 67 69 79 89 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 52 67 69 79 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 50 52 67 83 95 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 67 79 89 93 95 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 50 67 79 89 93 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 50 67 79 89 95 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 52 67 79 93 95 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
12 16 38 50 52 67 79 93 -> 113 fr=69 (0.1118), cf=0.552, gamma=4.153, delta=0.085, M=-9.751e+001
41 46 50 79 -> 107 fr=82 (0.1329), cf=0.392, gamma=2.917, delta=0.087, M=-9.747e+001
46 50 57 79 -> 107 fr=82 (0.1329), cf=0.392, gamma=2.917, delta=0.087, M=-9.747e+001
46 50 74 79 -> 107 fr=82 (0.1329), cf=0.392, gamma=2.917, delta=0.087, M=-9.747e+001
41 42 50 79 91 -> 107 fr=82 (0.1329), cf=0.392, gamma=2.917, delta=0.087, M=-9.747e+001
41 50 74 79 89 -> 107 fr=82 (0.1329), cf=0.392, gamma=2.917, delta=0.087, M=-9.747e+001
41 42 50 57 74 79 -> 107 fr=82 (0.1329), cf=0.392, gamma=2.917, delta=0.087, M=-9.747e+001
41 50 52 74 79 97 -> 107 fr=82 (0.1329), cf=0.392, gamma=2.917, delta=0.087, M=-9.747e+001
27 46 83 89 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 46 52 83 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 46 69 87 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 41 46 50 83 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 46 69 89 91 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 46 52 69 91 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 46 57 69 89 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 46 52 57 69 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 46 69 74 89 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 46 52 69 74 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 41 46 50 69 91 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 41 46 50 57 69 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 41 46 50 69 74 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 41 50 69 83 87 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 41 50 57 83 87 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 42 50 69 83 87 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 42 50 57 83 87 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 41 50 69 83 89 91 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 41 50 52 69 83 91 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 41 50 57 83 89 91 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 41 50 52 57 83 91 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 42 50 69 83 89 91 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 42 50 52 69 83 91 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 42 50 57 83 89 91 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 42 50 52 57 83 91 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 50 52 69 74 83 87 97 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 50 52 69 74 83 91 97 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 50 52 69 74 79 87 97 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
27 50 52 69 74 79 91 97 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
14 16 35 50 52 74 79 87 97 -> 107 fr=69 (0.1118), cf=0.561, gamma=4.170, delta=0.085, M=-9.740e+001
12 38 48 52 57 59 67 83 -> 113 fr=62 (0.1005), cf=0.653, gamma=4.911, delta=0.080, M=-9.736e+001
12 38 48 52 57 59 69 83 -> 113 fr=62 (0.1005), cf=0.653, gamma=4.911, delta=0.080, M=-9.736e+001
12 38 48 52 57 67 69 83 -> 113 fr=62 (0.1005), cf=0.653, gamma=4.911, delta=0.080, M=-9.736e+001
12 38 48 52 57 59 67 79 -> 113 fr=62 (0.1005), cf=0.653, gamma=4.911, delta=0.080, M=-9.736e+001
12 38 48 50 52 59 67 79 -> 113 fr=62 (0.1005), cf=0.653, gamma=4.911, delta=0.080, M=-9.736e+001
12 38 48 52 57 59 69 79 -> 113 fr=62 (0.1005), cf=0.653, gamma=4.911, delta=0.080, M=-9.736e+001
12 38 48 50 52 59 69 79 -> 113 fr=62 (0.1005), cf=0.653, gamma=4.911, delta=0.080, M=-9.736e+001
12 38 48 50 52 57 67 69 79 -> 113 fr=62 (0.1005), cf=0.653, gamma=4.911, delta=0.080, M=-9.736e+001
14 35 50 52 57 74 79 87 97 -> 107 fr=71 (0.1151), cf=0.534, gamma=3.968, delta=0.086, M=-9.730e+001
14 16 42 83 87 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 46 69 74 89 91 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 46 52 69 74 91 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 46 50 57 69 89 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 46 50 52 57 69 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 42 83 89 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 42 52 83 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 42 79 87 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 42 50 79 89 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 42 50 52 79 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 42 57 79 89 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 42 52 57 79 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 42 74 79 89 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 42 52 74 79 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 52 74 83 89 91 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 52 74 83 91 93 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 50 52 74 83 89 95 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 50 52 74 83 93 95 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 38 50 52 74 83 93 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
14 16 38 50 52 74 83 95 97 -> 107 fr=70 (0.1135), cf=0.547, gamma=4.065, delta=0.086, M=-9.727e+001
41 48 74 89 -> 114 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 48 52 74 -> 114 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 48 74 89 -> 114 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 48 52 74 -> 114 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
55 57 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
52 63 83 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
52 59 63 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 63 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
46 69 74 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 50 69 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 57 79 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 50 79 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 50 57 69 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 59 67 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 59 69 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 42 50 69 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
52 59 74 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
55 59 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 55 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
55 69 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
55 59 79 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 55 59 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 55 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
55 69 79 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 55 57 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 55 69 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 55 57 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 55 57 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 63 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 59 63 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 63 79 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
52 63 67 79 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
52 63 69 79 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 63 79 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 63 67 74 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 63 69 74 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
52 63 67 69 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 63 67 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 63 69 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 63 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 42 69 83 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 57 69 83 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 42 74 79 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 42 52 74 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 52 57 79 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 52 57 74 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 50 52 79 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 52 57 69 83 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 69 83 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 59 74 83 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 59 83 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 67 69 83 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 57 67 83 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 57 59 74 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 57 59 74 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
