9 36 65 -> 103 fr=74 (0.1205), cf=0.961, gamma=7.974, delta=0.105, M=-2.117e+002
35 38 50 59 74 83 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 59 67 83 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 59 69 83 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 52 57 59 83 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 59 83 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 59 83 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 67 74 83 95 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 67 74 83 95 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 52 57 69 74 83 89 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 52 69 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 52 74 83 89 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 52 74 83 89 95 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 67 69 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 67 74 83 89 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 52 69 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 69 74 83 89 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 42 50 57 69 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 42 50 57 69 95 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 52 57 59 79 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 59 74 79 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 57 59 67 74 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 52 57 59 67 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 57 59 69 74 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 52 57 59 69 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 57 59 67 74 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 57 59 67 74 89 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 59 67 74 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 57 59 69 74 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 57 59 69 74 89 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 59 69 74 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 67 74 79 95 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 67 74 79 95 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 52 57 69 74 79 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 52 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 52 74 79 89 95 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 57 67 69 74 79 89 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 67 69 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 57 67 74 79 89 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 67 74 79 89 95 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 67 74 79 89 95 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 52 57 67 69 89 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 57 67 69 74 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 52 67 69 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 52 67 69 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 52 69 74 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 52 69 74 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 57 59 67 74 83 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 57 59 69 74 83 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 57 59 83 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 57 59 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 52 57 59 67 83 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 52 57 59 67 83 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 52 57 59 67 83 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 52 57 59 69 83 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 52 57 59 69 83 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 52 57 59 69 83 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 57 67 69 74 83 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 52 57 74 83 89 95 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 52 57 67 69 83 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 52 57 67 69 83 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 52 57 67 69 83 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 57 67 74 83 89 93 95 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 57 67 74 83 89 95 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 57 67 83 95 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 67 83 89 93 95 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 67 83 93 95 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 57 59 67 74 79 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 57 59 69 74 79 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 57 59 79 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 57 59 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 57 67 69 74 79 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 69 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 57 69 74 79 89 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 57 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 69 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 69 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 52 57 67 69 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 50 52 57 67 69 95 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 67 69 74 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 52 57 69 74 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 52 57 69 74 95 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 57 59 67 83 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 57 59 69 83 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 57 67 69 83 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 52 57 69 83 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 57 74 83 89 93 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 57 59 67 79 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 57 59 69 79 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
35 38 50 57 67 69 79 89 93 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
50 52 57 67 69 77 79 89 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 57 67 77 79 89 93 95 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
38 50 52 57 67 77 79 93 95 97 -> 113 fr=82 (0.1336), cf=0.387, gamma=2.896, delta=0.087, M=-9.971e+001
14 41 46 79 91 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 41 46 79 89 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 41 46 52 79 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 42 46 79 89 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 42 46 52 79 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 46 57 79 91 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 38 46 79 89 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 38 46 52 79 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 41 74 79 87 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 41 57 79 89 91 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 41 52 57 79 91 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 41 50 79 89 91 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 41 50 52 79 91 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 41 50 57 79 89 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 41 50 52 57 79 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 42 50 57 79 87 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 41 74 79 89 91 97 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 41 52 74 79 91 97 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 42 50 74 79 87 97 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 42 50 57 79 89 91 97 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
14 42 50 52 57 79 91 97 -> 107 fr=72 (0.1173), cf=0.526, gamma=3.935, delta=0.087, M=-9.971e+001
41 42 48 50 74 89 -> 114 fr=83 (0.1352), cf=0.386, gamma=2.856, delta=0.088, M=-9.965e+001
41 42 48 50 52 74 -> 114 fr=83 (0.1352), cf=0.386, gamma=2.856, delta=0.088, M=-9.965e+001
42 48 50 74 89 97 -> 114 fr=83 (0.1352), cf=0.386, gamma=2.856, delta=0.088, M=-9.965e+001
42 48 50 52 74 97 -> 114 fr=83 (0.1352), cf=0.386, gamma=2.856, delta=0.088, M=-9.965e+001
41 42 48 50 89 91 -> 114 fr=82 (0.1336), cf=0.402, gamma=2.974, delta=0.089, M=-9.955e+001
41 42 48 50 52 91 -> 114 fr=82 (0.1336), cf=0.402, gamma=2.974, delta=0.089, M=-9.955e+001
42 48 50 89 91 97 -> 114 fr=82 (0.1336), cf=0.402, gamma=2.974, delta=0.089, M=-9.955e+001
42 48 50 52 91 97 -> 114 fr=82 (0.1336), cf=0.402, gamma=2.974, delta=0.089, M=-9.955e+001
12 16 35 67 83 89 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 35 52 67 83 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 67 83 89 91 93 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 50 67 83 89 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 52 67 83 91 93 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 35 59 67 89 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 35 52 59 67 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 35 59 69 89 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 35 52 59 69 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 59 67 89 91 93 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 50 59 67 89 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 52 59 67 91 93 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 50 52 59 67 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 59 69 89 91 93 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 50 59 69 89 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 52 59 69 91 93 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 50 52 59 69 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 35 67 79 89 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 35 52 67 79 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 52 67 79 91 97 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 50 52 67 69 83 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 50 67 79 89 91 93 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 50 52 67 79 91 93 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 35 38 67 69 89 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
12 16 35 38 52 67 69 91 -> 113 fr=69 (0.1124), cf=0.566, gamma=4.235, delta=0.086, M=-9.952e+001
41 48 67 89 91 -> 114 fr=80 (0.1303), cf=0.430, gamma=3.182, delta=0.089, M=-9.950e+001
41 48 52 67 91 -> 114 fr=80 (0.1303), cf=0.430, gamma=3.182, delta=0.089, M=-9.950e+001
41 48 67 74 91 -> 114 fr=80 (0.1303), cf=0.430, gamma=3.182, delta=0.089, M=-9.950e+001
42 48 67 89 91 -> 114 fr=80 (0.1303), cf=0.430, gamma=3.182, delta=0.089, M=-9.950e+001
42 48 52 67 91 -> 114 fr=80 (0.1303), cf=0.430, gamma=3.182, delta=0.089, M=-9.950e+001
42 48 50 67 74 91 -> 114 fr=80 (0.1303), cf=0.430, gamma=3.182, delta=0.089, M=-9.950e+001
14 46 57 83 89 -> 107 fr=71 (0.1156), cf=0.538, gamma=4.028, delta=0.087, M=-9.949e+001
14 46 52 57 83 -> 107 fr=71 (0.1156), cf=0.538, gamma=4.028, delta=0.087, M=-9.949e+001
14 41 46 57 83 91 -> 107 fr=71 (0.1156), cf=0.538, gamma=4.028, delta=0.087, M=-9.949e+001
14 41 50 83 89 91 -> 107 fr=71 (0.1156), cf=0.538, gamma=4.028, delta=0.087, M=-9.949e+001
14 41 50 52 83 91 -> 107 fr=71 (0.1156), cf=0.538, gamma=4.028, delta=0.087, M=-9.949e+001
14 41 50 57 83 91 97 -> 107 fr=71 (0.1156), cf=0.538, gamma=4.028, delta=0.087, M=-9.949e+001
12 16 57 63 89 97 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 52 57 63 97 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 59 67 83 89 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 59 67 83 89 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 52 59 67 83 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 52 59 67 83 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 59 69 83 89 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 59 69 83 89 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 52 59 69 83 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 52 59 69 83 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 35 52 67 69 83 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 35 52 67 83 95 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 67 69 83 89 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 67 69 83 89 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 52 67 69 83 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 52 67 69 83 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 67 83 89 93 97 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 50 67 83 89 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 52 67 83 93 97 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 52 67 83 95 97 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 52 67 83 95 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 59 67 79 89 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 59 67 79 89 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 52 59 67 79 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 52 59 67 79 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 59 69 79 89 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 59 69 79 89 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 52 59 69 79 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 52 59 69 79 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 35 52 67 69 79 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 35 52 67 79 95 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 67 79 89 95 97 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 67 79 89 95 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 52 67 79 97 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 50 59 83 89 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 50 52 59 83 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 67 83 89 93 95 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 52 67 83 93 95 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 50 59 79 89 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 50 52 59 79 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 50 59 67 89 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 50 52 59 67 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 50 59 69 89 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 38 50 52 59 69 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 67 69 79 89 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 50 52 67 69 79 93 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
12 16 52 67 79 93 95 97 -> 113 fr=70 (0.1140), cf=0.551, gamma=4.127, delta=0.086, M=-9.943e+001
42 48 57 69 83 89 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
42 48 52 57 69 83 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
38 48 52 67 74 83 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
48 52 67 69 74 79 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
35 38 48 52 57 74 83 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
48 52 57 67 74 83 95 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
35 48 52 57 69 74 79 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
35 38 48 52 74 83 89 95 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
35 38 48 52 57 74 79 89 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
35 38 48 52 57 74 79 93 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
35 38 48 52 57 74 79 95 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
38 48 50 52 69 74 79 97 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
38 48 52 57 69 74 83 89 97 -> 113 fr=73 (0.1189), cf=0.510, gamma=3.822, delta=0.088, M=-9.939e+001
12 38 55 57 89 -> 113 fr=74 (0.1205), cf=0.497, gamma=3.719, delta=0.088, M=-9.927e+001
12 38 55 89 97 -> 113 fr=74 (0.1205), cf=0.497, gamma=3.719, delta=0.088, M=-9.927e+001
12 35 50 63 97 -> 113 fr=74 (0.1205), cf=0.497, gamma=3.719, delta=0.088, M=-9.927e+001
12 35 67 83 89 -> 113 fr=74 (0.1205), cf=0.497, gamma=3.719, delta=0.088, M=-9.927e+001
12 35 67 79 89 -> 113 fr=74 (0.1205), cf=0.497, gamma=3.719, delta=0.088, M=-9.927e+001
