9 36 65 -> 103 fr=82 (0.1336), cf=0.976, gamma=7.310, delta=0.115, M=-2.301e+002
12 16 38 52 67 79 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 50 59 83 89 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 50 52 59 83 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 50 59 79 89 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 50 52 59 79 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 35 59 67 89 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 35 50 59 67 89 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 35 52 59 67 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 35 59 69 89 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 35 50 59 69 89 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 35 52 59 69 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 38 50 59 89 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 38 50 52 59 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 35 59 67 89 91 97 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 35 59 69 89 91 97 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 50 52 67 79 95 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
14 41 50 57 83 87 97 -> 107 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 38 50 59 67 83 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 38 50 59 69 83 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 38 50 67 69 83 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 38 50 59 67 79 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 38 50 59 69 79 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 35 50 59 67 89 91 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 35 50 59 69 89 91 93 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 38 50 67 69 79 97 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
12 16 38 50 67 83 93 95 97 -> 113 fr=70 (0.1140), cf=0.530, gamma=3.971, delta=0.085, M=-9.568e+001
46 48 67 74 91 -> 114 fr=81 (0.1319), cf=0.413, gamma=3.021, delta=0.088, M=-9.564e+001
41 48 67 91 97 -> 114 fr=81 (0.1319), cf=0.413, gamma=3.021, delta=0.088, M=-9.564e+001
42 48 50 67 91 97 -> 114 fr=81 (0.1319), cf=0.413, gamma=3.021, delta=0.088, M=-9.564e+001
38 48 50 52 67 74 91 97 -> 114 fr=81 (0.1319), cf=0.413, gamma=3.021, delta=0.088, M=-9.564e+001
12 16 35 59 89 91 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 35 52 59 91 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 59 89 91 93 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 50 59 89 91 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 52 59 91 93 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 50 52 59 91 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 52 67 79 91 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 35 67 69 89 91 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 35 50 67 83 91 97 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 35 50 59 67 91 97 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 35 50 59 69 91 97 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 35 50 67 79 91 97 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 35 52 67 69 91 95 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 35 50 52 67 69 91 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
12 16 35 38 50 67 69 91 97 -> 113 fr=69 (0.1124), cf=0.543, gamma=4.068, delta=0.085, M=-9.564e+001
27 46 50 57 69 87 -> 107 fr=66 (0.1075), cf=0.584, gamma=4.373, delta=0.083, M=-9.558e+001
27 46 50 69 74 87 -> 107 fr=66 (0.1075), cf=0.584, gamma=4.373, delta=0.083, M=-9.558e+001
27 46 50 57 69 89 91 -> 107 fr=66 (0.1075), cf=0.584, gamma=4.373, delta=0.083, M=-9.558e+001
27 46 50 52 57 69 91 -> 107 fr=66 (0.1075), cf=0.584, gamma=4.373, delta=0.083, M=-9.558e+001
27 46 50 69 74 89 91 -> 107 fr=66 (0.1075), cf=0.584, gamma=4.373, delta=0.083, M=-9.558e+001
27 46 50 52 69 74 91 -> 107 fr=66 (0.1075), cf=0.584, gamma=4.373, delta=0.083, M=-9.558e+001
41 46 48 87 -> 114 fr=82 (0.1336), cf=0.400, gamma=2.924, delta=0.088, M=-9.556e+001
42 46 48 87 -> 114 fr=82 (0.1336), cf=0.400, gamma=2.924, delta=0.088, M=-9.556e+001
38 46 48 87 -> 114 fr=82 (0.1336), cf=0.400, gamma=2.924, delta=0.088, M=-9.556e+001
52 55 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
46 83 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 46 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
46 57 69 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
46 69 74 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 55 63 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 55 83 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 55 79 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 55 57 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 63 83 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 63 83 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 59 63 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 59 63 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 63 79 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 63 74 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 63 67 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 63 69 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
46 57 74 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 52 59 83 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 59 74 83 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 42 50 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 69 79 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 52 74 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 57 59 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 57 59 74 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 52 59 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 59 74 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 52 59 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 55 83 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 55 83 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
55 57 83 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 55 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 55 79 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 55 79 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
55 57 79 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 55 79 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 55 57 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 63 74 83 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 59 63 74 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 63 67 79 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 63 69 79 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 57 63 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 63 79 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 63 67 69 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 63 67 69 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 42 57 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 42 57 83 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 57 83 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 52 57 83 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 59 74 83 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 59 83 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 59 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 52 59 83 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 52 69 74 83 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 52 74 83 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 57 67 74 83 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 67 74 83 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 42 69 74 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 42 57 69 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 42 52 57 69 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 57 69 79 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 52 69 79 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 57 69 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 57 69 89 95 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 57 69 74 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 50 69 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 50 69 74 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 50 69 74 95 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 42 57 79 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 67 69 79 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 50 57 69 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 69 74 79 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 52 69 74 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 67 69 74 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 50 69 74 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 50 52 69 74 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 59 74 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 52 57 59 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 52 59 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 57 59 74 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 59 74 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 55 59 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 55 69 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 63 83 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 59 63 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 63 79 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 63 67 74 79 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 63 69 74 79 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
57 63 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 63 67 69 74 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
46 50 57 67 74 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
46 50 52 57 67 74 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 59 67 83 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 59 69 83 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 59 67 83 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
52 59 69 83 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 59 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 67 69 83 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 67 69 74 83 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 67 69 83 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
57 67 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 57 67 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 67 83 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 52 67 83 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 67 83 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 69 74 83 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 52 69 74 83 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 42 50 69 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 42 50 69 89 95 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 42 50 52 69 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 42 50 52 69 95 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 42 50 52 69 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 52 57 69 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 52 57 69 95 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
41 52 57 69 74 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
42 50 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 59 67 79 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 59 69 79 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 59 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 50 59 67 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 50 59 69 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 57 59 74 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 67 69 79 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 63 67 69 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 57 59 67 74 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 59 67 74 83 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 57 59 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 59 69 74 83 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 52 57 59 67 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 59 67 83 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 52 57 59 69 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 59 69 83 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 57 67 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 67 69 83 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 57 67 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 57 67 74 83 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 57 69 74 83 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 52 69 83 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 57 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 50 52 57 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 52 57 67 69 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 52 67 69 83 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 52 67 69 83 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 67 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 57 67 83 93 95 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 57 69 74 83 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 52 57 74 83 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 52 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 52 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 57 59 67 74 79 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 59 67 74 79 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 57 59 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 59 69 74 79 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 52 57 59 77 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 57 59 67 74 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 57 59 69 74 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 57 67 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 67 69 79 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 57 67 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 57 67 74 79 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 52 69 79 89 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 50 52 69 79 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 50 57 74 79 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 50 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
57 67 74 79 89 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 57 67 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 52 57 69 74 79 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 69 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 69 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 50 67 69 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 52 57 69 74 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 52 69 74 89 95 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 52 57 67 69 74 89 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
50 52 57 67 69 74 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
38 50 57 59 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 50 52 57 69 83 93 97 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
35 38 50 52 57 83 89 93 -> 113 fr=82 (0.1336), cf=0.371, gamma=2.778, delta=0.085, M=-9.544e+001
